source_file,string_address,function_address
"Sound\GameSound.cpp",00583cf8,0013f8d0
"Sound\GameSound.cpp",00583d7c,0013f960
"Sound\GameSound.cpp",00583ddc,0013f960
"Sound\GameSound.cpp",00583e44,0013fac0
"Sound\GameSound.cpp",00583ea4,0013fac0
"Sound\GameSound.cpp",00583f90,00140210
"Sound\GameSound.cpp",00583ffc,00140210
"Sound\GameSound.cpp",005840e4,00140650
"Sound\HUDSound.cpp",005848bc,00142cf0
"Sound\SoundCar.cpp",00584d84,00142f50
"Sound\SoundCar.cpp",00584e1c,001431e0
"Sound\SoundCar.cpp",00584e8c,00143290
"Sound\SoundCar.cpp",00584fcc,00143290
"Sound\SoundCar.cpp",00585088,00143cf0
"Sound\SoundCar.cpp",005850d8,00143fc0
"Sound\SoundCar.cpp",00585138,00144290
"Sound\SoundCarEngine.cpp",00585250,00145300
"Sound\SoundCrash.cpp",00585b64,001459a0
"Sound\SoundCrash.cpp",00585bb8,001459a0
"Sound\SoundCrash.cpp",00585c0c,001459a0
"Sound\SoundCrash.cpp",00585c80,00145e90
"Sound\SoundCrash.cpp",00585cd8,00145e90
"Sound\SoundCrash.cpp",00585ef0,001464b0
"Sound\SoundCrash.cpp",00585fc4,001466e0
"Sound\SoundCrash.cpp",00586088,001468c0
"Sound\SoundCrash.cpp",00586318,001473d0
"Sound\SoundCrash.cpp",00586374,001473d0
"Sound\SoundCrash.cpp",005863ec,00147670
"Sound\SoundCrash.cpp",00586448,00147670
"Sound\SoundCrash.cpp",005864e0,00147920
"Sound\SoundCrash.cpp",0058653c,00147920
"Sound\SoundCrash.cpp",005865b4,00147bc0
"Sound\SoundCrash.cpp",00586610,00147bc0
"Sound\SoundCrash.cpp",00586908,00148a00
"Sound\SoundEnginePartial.cpp",00586a60,001490f0
"Sound\SoundEnginePartial.cpp",00586af8,00149260
"Sound\SoundEnginePartial.cpp",00586b88,001498b0
"Sound\SoundEnginePartial.cpp",00586bf8,00149980
"Sound\SoundFrontEnd.cpp",005870b8,0014a0b0
"Sound\SoundFrontEnd.cpp",00587138,0014a120
"Sound\SoundFrontEnd.cpp",005871a8,0014a170
"Sound\SoundFrontEnd.cpp",005872d8,0014a5b0
"Sound\SoundTraffic.cpp",00587718,0014a880
"Sound\SoundTraffic.cpp",00587770,0014a880
"Sound\SoundTraffic.cpp",005877c8,0014a880
"Sound\SoundTraffic.cpp",00587820,0014ad30
"Sound\SoundTraffic.cpp",00587878,0014ad30
"Sound\SoundTraffic.cpp",005878d0,0014ad30
"Sound\SoundTraffic.cpp",00587928,0014b820
"Sound\SoundUtils.cpp",00587dd4,0014ba00
"Sound\SoundValueDB.cpp",00588240,0014baf0
"Sound\VoiceManager.cpp",00589530,0014d370
"Sound\VoiceManager.cpp",005895b0,0014d370
"Sound\VoiceManager.cpp",00589618,0014d830
"Sound\VoiceManager.cpp",00589688,0014db70
"Sound\VoiceManager.cpp",00589708,0014db70
"Sound\VoiceManager.cpp",00589790,0014db70
"Toolkits\CAsyncLoadManager.cpp",00589a58,0014e8b0
"Toolkits\CAsyncLoadManager.cpp",00589ae0,0014e8b0
"Toolkits\CAsyncLoadManager.cpp",00589b60,0014ee20
"Toolkits\CAsyncLoadManager.cpp",00589be0,0014ee20
"Toolkits\CAsyncLoadManager.cpp",00589c40,0014ee20
"Toolkits\CForceFeedback.cpp",00589f98,0014f2b0
"Toolkits\CForceFeedback.cpp",0058a018,0014f2b0
"Toolkits\CForceFeedback.cpp",0058a0b0,0014f400
"Toolkits\CForceFeedback.cpp",0058a120,0014f400
"Toolkits\CForceFeedback.cpp",0058a1c0,0014f460
"Toolkits\CForceFeedback.cpp",0058a240,0014f460
"Toolkits\CForceFeedback.cpp",0058a2c0,0014f730
"Toolkits\CForceFeedback.cpp",0058a340,0014f730
"Toolkits\CForceFeedback.cpp",0058a3b0,0014f7b0
"Toolkits\CForceFeedback.cpp",0058a430,0014f7b0
"Toolkits\CForceFeedback.cpp",0058a4c0,0014f860
"Toolkits\CForceFeedback.cpp",0058a540,0014f860
"Toolkits\CForceFeedback.cpp",0058a5d0,0014f910
"Toolkits\CForceFeedback.cpp",0058a650,0014f910
"Toolkits\CForceFeedback.cpp",0058a6e0,0014f9c0
"Toolkits\CForceFeedback.cpp",0058a760,0014f9c0
"Toolkits\CForceFeedback.cpp",0058a7f0,0014fbc0
"Toolkits\CForceFeedback.cpp",0058a870,0014fbc0
"Toolkits\CInput.cpp",0058acf0,0014ff00
"Toolkits\CInput.cpp",0058ad58,0014ff00
"Toolkits\CInput.cpp",0058add0,0014ff00
"Toolkits\CInput.cpp",0058ae34,0014ff00
"Toolkits\CInput.cpp",0058aeac,0014ffe0
"Toolkits\CInput.cpp",0058af14,0014ffe0
"Toolkits\CInput.cpp",0058af8c,001500e0
"Toolkits\CInput.cpp",0058aff4,001500e0
"Toolkits\CInput.cpp",0058b06c,00150600
"Toolkits\CInput.cpp",0058b0f8,00150600
"Toolkits\CInput.cpp",0058b180,00150600
"Toolkits\CMemoryCard.cpp",0058b408,00150ea0
"Toolkits\CMemoryCard.cpp",0058b488,00150f80
"Toolkits\CMemoryCard.cpp",0058b508,00151070
"Toolkits\CMemoryCard.cpp",0058b588,001510b0
"Toolkits\CMemoryCard.cpp",0058b608,001510f0
"Toolkits\CMemoryCard.cpp",0058b678,001510f0
"Toolkits\CMemoryCard.cpp",0058b6e8,001511c0
"Toolkits\CMemoryCard.cpp",0058b750,00151210
"Toolkits\CMemoryCard.cpp",0058b7b8,00151210
"Toolkits\CMemoryCard.cpp",0058b838,001514a0
"Toolkits\CMemoryCard.cpp",0058b8b8,00151510
"Toolkits\CMemoryCard.cpp",0058b928,00151510
"Toolkits\CMemoryCard.cpp",0058b9a8,001515b0
"Toolkits\CMemoryCard.cpp",0058ba10,001518d0
"Toolkits\CMemoryCard.cpp",0058ba78,001518d0
"Toolkits\CMemoryCard.cpp",0058bae0,00151a80
"Toolkits\CMemoryCard.cpp",0058bb60,00151bc0
"Toolkits\CMemoryCard.cpp",0058bbc8,00151bc0
"Toolkits\CMemoryCard.cpp",0058bc48,00151d70
"Toolkits\CMemoryCard.cpp",0058bcb0,00151d70
"Toolkits\CMemoryCard.cpp",0058bd30,001520b0
"Toolkits\CMemoryCard.cpp",0058bd98,001520b0
"Toolkits\CMemoryCard.cpp",0058be18,00152230
"Toolkits\CMemoryCard.cpp",0058be80,00152230
"Toolkits\CMemoryCard.cpp",0058bf48,00152520
"Toolkits\linearmalloc.cpp",0058c608,00154180
"Toolkits\linearmalloc.cpp",0058c680,001541f0
"Toolkits\RwUtils.cpp",0058c428,00153c30
"Toolkits\RwUtils.cpp",0058c4d0,00153d80
"Toolkits\RwUtils.cpp",0058c578,00153e30
